,compound,entity,neg,neu,pos,tweet_date,tweet_id
16,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:42:48 +0000 2017,926595548206989313
17,0.6114,@Macys,0.0,0.715,0.285,Fri Nov 03 18:41:09 +0000 2017,926595130773114882
18,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:40:42 +0000 2017,926595018915176448
19,0.1027,@Macys,0.191,0.588,0.221,Fri Nov 03 18:35:25 +0000 2017,926593689790615552
20,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:30:16 +0000 2017,926592395470307329
21,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:26:17 +0000 2017,926591392683581442
22,0.508,@Macys,0.0,0.477,0.523,Fri Nov 03 18:25:55 +0000 2017,926591299783970817
23,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:25:36 +0000 2017,926591221065240577
24,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:23:28 +0000 2017,926590681308696576
25,0.4479,@Macys,0.0,0.803,0.197,Fri Nov 03 18:21:31 +0000 2017,926590191103483904
26,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:21:03 +0000 2017,926590075298893824
27,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:20:59 +0000 2017,926590056655187968
28,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:20:40 +0000 2017,926589977282207749
29,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 18:19:45 +0000 2017,926589746591256576
30,0.8619,@Macys,0.0,0.343,0.657,Fri Nov 03 18:15:23 +0000 2017,926588648375619584
31,0.5093,@Macys,0.0,0.859,0.141,Fri Nov 03 18:15:01 +0000 2017,926588557048930304
32,0.4404,@Macys,0.0,0.854,0.146,Fri Nov 03 18:14:56 +0000 2017,926588536274456576
33,-0.3382,@Macys,0.25,0.561,0.19,Fri Nov 03 18:07:18 +0000 2017,926586611730714630
34,-0.3382,@Macys,0.25,0.561,0.19,Fri Nov 03 17:58:02 +0000 2017,926584280372916224
35,0.8979,@Macys,0.0,0.502,0.498,Fri Nov 03 17:55:03 +0000 2017,926583530032893957
36,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:54:38 +0000 2017,926583426894802944
37,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:52:27 +0000 2017,926582878439460864
38,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:52:18 +0000 2017,926582840258695168
39,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:52:06 +0000 2017,926582786995183616
40,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:49:17 +0000 2017,926582080250826752
41,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:48:49 +0000 2017,926581961484890114
42,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:48:47 +0000 2017,926581953930973184
43,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:45:25 +0000 2017,926581108514410496
44,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:44:48 +0000 2017,926580951957819392
45,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:44:24 +0000 2017,926580851172892672
46,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:44:16 +0000 2017,926580816687325184
47,0.4404,@Macys,0.0,0.847,0.153,Fri Nov 03 17:41:32 +0000 2017,926580129718943744
48,0.6696,@Macys,0.0,0.471,0.529,Fri Nov 03 17:40:22 +0000 2017,926579837657067520
49,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:38:40 +0000 2017,926579408122646528
50,0.8513,@Macys,0.0,0.672,0.328,Fri Nov 03 17:37:41 +0000 2017,926579161300328449
51,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:36:40 +0000 2017,926578904025796608
52,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:36:24 +0000 2017,926578836585709571
53,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:35:13 +0000 2017,926578538739793920
54,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:35:06 +0000 2017,926578510465871872
55,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:34:51 +0000 2017,926578449409626112
56,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:29:24 +0000 2017,926577076920111104
57,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:22:16 +0000 2017,926575279228809216
58,-0.296,@Macys,0.084,0.916,0.0,Fri Nov 03 17:20:47 +0000 2017,926574905608626179
59,-0.4753,@Macys,0.247,0.639,0.115,Fri Nov 03 17:20:14 +0000 2017,926574770208075777
60,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:16:50 +0000 2017,926573914704158720
61,0.5411,@Macys,0.0,0.364,0.636,Fri Nov 03 17:16:44 +0000 2017,926573887223160837
62,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:15:47 +0000 2017,926573650525827072
63,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:13:56 +0000 2017,926573185075761152
64,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:11:16 +0000 2017,926572513852907520
65,-0.4019,@Macys,0.201,0.692,0.107,Fri Nov 03 17:09:44 +0000 2017,926572128316432384
66,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 17:06:42 +0000 2017,926571361379680262
67,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:59:24 +0000 2017,926569525675528192
68,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:59:14 +0000 2017,926569482293612544
69,0.4019,@Macys,0.0,0.847,0.153,Fri Nov 03 16:55:02 +0000 2017,926568426990161921
70,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:53:09 +0000 2017,926567953092481025
71,0.5106,@Macys,0.089,0.695,0.216,Fri Nov 03 16:52:34 +0000 2017,926567804333109248
72,-0.5991,@Macys,0.207,0.747,0.046,Fri Nov 03 16:52:10 +0000 2017,926567707302080512
73,0.508,@Macys,0.0,0.798,0.202,Fri Nov 03 16:46:48 +0000 2017,926566355670794246
74,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:41:47 +0000 2017,926565092652736514
75,0.6893,@Macys,0.0,0.779,0.221,Fri Nov 03 16:41:03 +0000 2017,926564909801930753
76,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:41:03 +0000 2017,926564908388573184
77,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:39:58 +0000 2017,926564636194983937
78,-0.3382,@Macys,0.25,0.561,0.19,Fri Nov 03 16:38:45 +0000 2017,926564331067756546
79,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:37:04 +0000 2017,926563906222481410
80,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:36:59 +0000 2017,926563885913604097
81,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:34:49 +0000 2017,926563337772720129
82,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:28:58 +0000 2017,926561867325206528
83,-0.5256,@Macys,0.184,0.816,0.0,Fri Nov 03 16:28:16 +0000 2017,926561689021140992
84,0.296,@Macys,0.0,0.885,0.115,Fri Nov 03 16:27:56 +0000 2017,926561608767279105
85,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:18:34 +0000 2017,926559249551052802
86,0.2732,@Macys,0.063,0.773,0.164,Fri Nov 03 16:11:35 +0000 2017,926557492498386944
87,0.7345,@Macys,0.0,0.754,0.246,Fri Nov 03 16:09:19 +0000 2017,926556920839884801
88,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:09:03 +0000 2017,926556856205660161
89,-0.7081,@Macys,0.282,0.718,0.0,Fri Nov 03 16:08:12 +0000 2017,926556639620038656
90,0.5882,@Macys,0.0,0.872,0.128,Fri Nov 03 16:07:18 +0000 2017,926556413203238915
91,0.4767,@Macys,0.0,0.837,0.163,Fri Nov 03 16:05:35 +0000 2017,926555980900569089
92,0.7729,@Macys,0.0,0.691,0.309,Fri Nov 03 16:05:00 +0000 2017,926555835991388160
93,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 16:04:57 +0000 2017,926555824448827392
94,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 15:58:21 +0000 2017,926554162090868736
95,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 15:57:41 +0000 2017,926553995098730497
96,0.8038,@Macys,0.0,0.698,0.302,Fri Nov 03 15:57:13 +0000 2017,926553875494170625
97,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 15:54:13 +0000 2017,926553121471520769
98,0.0,@Macys,0.0,1.0,0.0,Fri Nov 03 15:52:09 +0000 2017,926552601155526658
99,0.8295,@Macys,0.0,0.635,0.365,Fri Nov 03 15:50:21 +0000 2017,926552150938923009
0,0.8098,@Macys,0.0,0.721,0.279,Wed Nov 01 18:57:21 +0000 2017,925874433448992769
1,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:55:27 +0000 2017,925873956061634560
2,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:54:42 +0000 2017,925873765862596608
3,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:50:35 +0000 2017,925872729743650821
4,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:48:09 +0000 2017,925872118218313728
5,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:45:36 +0000 2017,925871474904260614
6,0.7424,@Macys,0.0,0.741,0.259,Wed Nov 01 18:45:06 +0000 2017,925871348970377217
7,0.4939,@Macys,0.0,0.758,0.242,Wed Nov 01 18:44:57 +0000 2017,925871312798736384
8,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:42:35 +0000 2017,925870716196712452
9,0.3382,@Macys,0.0,0.898,0.102,Wed Nov 01 18:41:30 +0000 2017,925870445634523137
10,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:39:50 +0000 2017,925870023272525834
11,0.7454,@Macys,0.0,0.784,0.216,Wed Nov 01 18:38:09 +0000 2017,925869602344783873
12,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:37:45 +0000 2017,925869499320094720
13,0.3182,@Macys,0.0,0.796,0.204,Wed Nov 01 18:35:42 +0000 2017,925868985400168448
14,0.69,@Macys,0.0,0.802,0.198,Wed Nov 01 18:33:00 +0000 2017,925868306015252480
15,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:31:47 +0000 2017,925867998354829320
16,-0.7901,@Macys,0.466,0.534,0.0,Wed Nov 01 18:31:14 +0000 2017,925867859808522241
17,0.68,@Macys,0.089,0.661,0.25,Wed Nov 01 18:31:01 +0000 2017,925867807555940362
18,0.0772,@Macys,0.0,0.755,0.245,Wed Nov 01 18:30:57 +0000 2017,925867788735885312
19,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:29:26 +0000 2017,925867407243141121
20,0.296,@Macys,0.0,0.0,1.0,Wed Nov 01 18:28:43 +0000 2017,925867225873084425
21,-0.7672,@Macys,0.293,0.707,0.0,Wed Nov 01 18:27:58 +0000 2017,925867039641792513
22,0.8818,@Macys,0.055,0.624,0.321,Wed Nov 01 18:25:19 +0000 2017,925866371178737664
23,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:19:45 +0000 2017,925864972634206208
24,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:17:26 +0000 2017,925864389638582275
25,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:15:34 +0000 2017,925863916315475969
26,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:11:33 +0000 2017,925862906251669504
27,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:07:16 +0000 2017,925861827740819456
28,0.2023,@Macys,0.165,0.631,0.204,Wed Nov 01 18:05:22 +0000 2017,925861349342801924
29,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:03:21 +0000 2017,925860842138152965
30,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:01:33 +0000 2017,925860388947738624
31,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 18:00:53 +0000 2017,925860221733494790
32,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:57:54 +0000 2017,925859471854682112
33,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:56:41 +0000 2017,925859164496322561
34,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:56:23 +0000 2017,925859090722689024
35,-0.7243,@Macys,0.34,0.483,0.177,Wed Nov 01 17:55:27 +0000 2017,925858857695498240
36,-0.1759,@Macys,0.13,0.767,0.103,Wed Nov 01 17:54:53 +0000 2017,925858713029824512
37,0.8395,@Macys,0.0,0.654,0.346,Wed Nov 01 17:54:41 +0000 2017,925858662442250241
38,0.5859,@Macys,0.0,0.78,0.22,Wed Nov 01 17:51:12 +0000 2017,925857785694343168
39,0.884,@Macys,0.0,0.66,0.34,Wed Nov 01 17:49:04 +0000 2017,925857247632216064
40,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:48:02 +0000 2017,925856990081019905
41,0.3612,@Macys,0.0,0.286,0.714,Wed Nov 01 17:47:41 +0000 2017,925856899735601152
42,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:47:16 +0000 2017,925856797038141440
43,0.5411,@Macys,0.0,0.0,1.0,Wed Nov 01 17:46:59 +0000 2017,925856727052029952
44,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:46:42 +0000 2017,925856652376596480
45,-0.2714,@Macys,0.091,0.909,0.0,Wed Nov 01 17:44:36 +0000 2017,925856124338876416
46,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:41:02 +0000 2017,925855229131853824
47,0.4019,@Macys,0.0,0.856,0.144,Wed Nov 01 17:34:35 +0000 2017,925853604514320384
48,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:32:18 +0000 2017,925853028812574720
49,0.5859,@Macys,0.0,0.678,0.322,Wed Nov 01 17:32:04 +0000 2017,925852971946074112
50,0.8141,@Macys,0.0,0.748,0.252,Wed Nov 01 17:31:55 +0000 2017,925852933337608193
51,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:31:01 +0000 2017,925852706107023361
52,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:30:37 +0000 2017,925852605955194880
53,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:26:58 +0000 2017,925851688476520448
54,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:25:51 +0000 2017,925851407365808128
55,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:23:58 +0000 2017,925850934546182149
56,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:23:21 +0000 2017,925850775556935682
57,-0.5859,@Macys,0.27,0.73,0.0,Wed Nov 01 17:23:03 +0000 2017,925850703133847552
58,0.8313,@Macys,0.0,0.614,0.386,Wed Nov 01 17:22:53 +0000 2017,925850658506465282
59,0.8658,@Macys,0.0,0.507,0.493,Wed Nov 01 17:22:36 +0000 2017,925850590713917444
60,0.4019,@Macys,0.0,0.803,0.197,Wed Nov 01 17:18:35 +0000 2017,925849577424551936
61,0.5818,@Macys,0.0,0.818,0.182,Wed Nov 01 17:18:28 +0000 2017,925849550677528576
62,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:17:08 +0000 2017,925849212423688192
63,0.4019,@Macys,0.0,0.769,0.231,Wed Nov 01 17:17:01 +0000 2017,925849184540004352
64,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:14:13 +0000 2017,925848480706449409
65,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:12:49 +0000 2017,925848127403212800
66,-0.296,@Macys,0.128,0.872,0.0,Wed Nov 01 17:10:02 +0000 2017,925847426996625408
67,0.4926,@Macys,0.0,0.653,0.347,Wed Nov 01 17:09:41 +0000 2017,925847337985036288
68,-0.3818,@Macys,0.271,0.729,0.0,Wed Nov 01 17:08:24 +0000 2017,925847014977314816
69,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:07:38 +0000 2017,925846821112569857
70,0.5106,@Macys,0.0,0.852,0.148,Wed Nov 01 17:07:06 +0000 2017,925846687490412544
71,0.6705,@Macys,0.133,0.533,0.333,Wed Nov 01 17:06:22 +0000 2017,925846505319153664
72,0.5972,@Macys,0.0,0.823,0.177,Wed Nov 01 17:05:12 +0000 2017,925846209205538816
73,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:04:03 +0000 2017,925845921430061056
74,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:03:01 +0000 2017,925845660070330369
75,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 17:01:40 +0000 2017,925845322148040704
76,0.3182,@Macys,0.0,0.0,1.0,Wed Nov 01 16:59:35 +0000 2017,925844797486645248
77,0.7964,@Macys,0.0,0.496,0.504,Wed Nov 01 16:58:57 +0000 2017,925844636710645760
78,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:57:54 +0000 2017,925844370842103808
79,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:57:27 +0000 2017,925844260053663745
80,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:56:23 +0000 2017,925843989827342341
81,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:54:51 +0000 2017,925843605591224320
82,-0.3818,@Macys,0.722,0.278,0.0,Wed Nov 01 16:54:08 +0000 2017,925843423642316800
83,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:52:53 +0000 2017,925843108532834306
84,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:52:15 +0000 2017,925842952202551296
85,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:50:45 +0000 2017,925842574090358784
86,0.4389,@Macys,0.138,0.658,0.204,Wed Nov 01 16:49:35 +0000 2017,925842281113976833
87,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:48:26 +0000 2017,925841992206159872
88,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:46:22 +0000 2017,925841471776817153
89,-0.6808,@Macys,0.219,0.781,0.0,Wed Nov 01 16:37:26 +0000 2017,925839223344603136
90,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:35:27 +0000 2017,925838722779746304
91,0.6908,@Macys,0.0,0.737,0.263,Wed Nov 01 16:33:46 +0000 2017,925838297489985536
92,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:33:07 +0000 2017,925838137300983808
93,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:30:01 +0000 2017,925837357168955393
94,0.5994,@Macys,0.0,0.204,0.796,Wed Nov 01 16:28:59 +0000 2017,925837094114783232
95,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:28:28 +0000 2017,925836966712696833
96,0.6588,@Macys,0.0,0.795,0.205,Wed Nov 01 16:27:08 +0000 2017,925836628475736064
97,0.4926,@Macys,0.0,0.556,0.444,Wed Nov 01 16:26:18 +0000 2017,925836420652118017
98,0.0,@Macys,0.0,1.0,0.0,Wed Nov 01 16:25:51 +0000 2017,925836306814451712
99,0.6249,@Macys,0.0,0.662,0.338,Wed Nov 01 16:25:22 +0000 2017,925836186022588421
0,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:57:31 +0000 2017,925512085588541441
1,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:55:47 +0000 2017,925511651431817218
2,0.6597,@Macys,0.0,0.671,0.329,Tue Oct 31 18:53:55 +0000 2017,925511181485445126
3,-0.1027,@Macys,0.091,0.909,0.0,Tue Oct 31 18:49:45 +0000 2017,925510131802103808
4,0.2023,@Macys,0.0,0.899,0.101,Tue Oct 31 18:49:11 +0000 2017,925509991850762240
5,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:48:54 +0000 2017,925509920686043136
6,0.6114,@Macys,0.0,0.818,0.182,Tue Oct 31 18:47:57 +0000 2017,925509681639862273
7,0.4389,@Macys,0.087,0.692,0.221,Tue Oct 31 18:45:10 +0000 2017,925508978536218625
8,0.6202,@Macys,0.0,0.798,0.202,Tue Oct 31 18:42:56 +0000 2017,925508419213299712
9,-0.3173,@Macys,0.125,0.875,0.0,Tue Oct 31 18:41:57 +0000 2017,925508171287945216
10,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:40:31 +0000 2017,925507809764171776
11,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:39:26 +0000 2017,925507535276335104
12,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:35:44 +0000 2017,925506607009722374
13,0.667,@Macys,0.0,0.719,0.281,Tue Oct 31 18:30:26 +0000 2017,925505271572647937
14,0.3802,@Macys,0.0,0.0,1.0,Tue Oct 31 18:29:20 +0000 2017,925504995058966529
15,0.8625,@Macys,0.0,0.633,0.367,Tue Oct 31 18:29:02 +0000 2017,925504919859232771
16,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:27:41 +0000 2017,925504580758265857
17,0.195,@Macys,0.152,0.669,0.179,Tue Oct 31 18:27:12 +0000 2017,925504457911291904
18,-0.6901,@Macys,0.532,0.468,0.0,Tue Oct 31 18:25:09 +0000 2017,925503943115001857
19,-0.6808,@Macys,0.423,0.577,0.0,Tue Oct 31 18:24:34 +0000 2017,925503795949424645
20,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:18:38 +0000 2017,925502301091004416
21,0.4019,@Macys,0.0,0.649,0.351,Tue Oct 31 18:13:16 +0000 2017,925500952668499968
22,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:12:27 +0000 2017,925500746350583808
23,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:12:19 +0000 2017,925500713203007491
24,0.6209,@Macys,0.0,0.787,0.213,Tue Oct 31 18:08:12 +0000 2017,925499675830038528
25,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:07:24 +0000 2017,925499474453000192
26,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:06:47 +0000 2017,925499320480227328
27,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:06:12 +0000 2017,925499171754446854
28,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 18:05:53 +0000 2017,925499094562349056
29,-0.1943,@Macys,0.126,0.777,0.097,Tue Oct 31 18:03:12 +0000 2017,925498416607744001
30,-0.3553,@Macys,0.203,0.713,0.085,Tue Oct 31 17:56:57 +0000 2017,925496846499418112
31,0.0772,@Macys,0.0,0.874,0.126,Tue Oct 31 17:53:48 +0000 2017,925496050667933696
32,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:51:21 +0000 2017,925495436420493313
33,0.5859,@Macys,0.0,0.385,0.615,Tue Oct 31 17:51:19 +0000 2017,925495427495088129
34,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:49:06 +0000 2017,925494869111529476
35,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:43:27 +0000 2017,925493448085524482
36,0.2263,@Macys,0.0,0.853,0.147,Tue Oct 31 17:42:49 +0000 2017,925493287666028544
37,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:33:33 +0000 2017,925490958686408704
38,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:31:26 +0000 2017,925490423690399744
39,0.6597,@Macys,0.0,0.787,0.213,Tue Oct 31 17:30:07 +0000 2017,925490091593814016
40,0.636,@Macys,0.0,0.544,0.456,Tue Oct 31 17:29:07 +0000 2017,925489840535359488
41,0.1759,@Macys,0.0,0.925,0.075,Tue Oct 31 17:24:17 +0000 2017,925488625462185984
42,0.4404,@Macys,0.0,0.408,0.592,Tue Oct 31 17:21:53 +0000 2017,925488019657953280
43,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:19:43 +0000 2017,925487477095268352
44,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:16:20 +0000 2017,925486625404194817
45,0.5423,@Macys,0.0,0.308,0.692,Tue Oct 31 17:14:55 +0000 2017,925486266560348160
46,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:13:38 +0000 2017,925485943796191232
47,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:12:21 +0000 2017,925485621677830145
48,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:10:25 +0000 2017,925485136166170624
49,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:03:53 +0000 2017,925483490484813824
50,0.9075,@Macys,0.087,0.527,0.386,Tue Oct 31 17:02:47 +0000 2017,925483213505654784
51,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:02:01 +0000 2017,925483020181786624
52,0.7906,@Macys,0.0,0.3,0.7,Tue Oct 31 17:00:39 +0000 2017,925482678824198150
53,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:00:36 +0000 2017,925482663833669632
54,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 17:00:27 +0000 2017,925482625946607616
55,0.3612,@Macys,0.0,0.902,0.098,Tue Oct 31 17:00:00 +0000 2017,925482513333669889
56,-0.6467,@Macys,0.176,0.824,0.0,Tue Oct 31 16:59:50 +0000 2017,925482473361891328
57,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:54:26 +0000 2017,925481110795980800
58,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:49:16 +0000 2017,925479812373925888
59,0.4019,@Macys,0.0,0.526,0.474,Tue Oct 31 16:45:06 +0000 2017,925478762833174533
60,0.2732,@Macys,0.0,0.769,0.231,Tue Oct 31 16:42:16 +0000 2017,925478052234227722
61,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:41:19 +0000 2017,925477810298392577
62,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:41:02 +0000 2017,925477738777063424
63,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:39:57 +0000 2017,925477466960826368
64,0.9432,@Macys,0.0,0.118,0.882,Tue Oct 31 16:37:11 +0000 2017,925476770094166016
65,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:35:03 +0000 2017,925476234963931137
66,0.0,@Macys,0.0,0.0,0.0,Tue Oct 31 16:34:55 +0000 2017,925476199798800385
67,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:32:11 +0000 2017,925475512889298944
68,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:32:06 +0000 2017,925475493901631488
69,0.6269,@Macys,0.0,0.63,0.37,Tue Oct 31 16:31:55 +0000 2017,925475447198056448
70,0.8716,@Macys,0.0,0.548,0.452,Tue Oct 31 16:31:21 +0000 2017,925475303862013955
71,0.68,@Macys,0.0,0.728,0.272,Tue Oct 31 16:31:15 +0000 2017,925475280059273216
72,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:31:15 +0000 2017,925475276791926784
73,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:30:34 +0000 2017,925475105689530368
74,0.149,@Macys,0.109,0.703,0.188,Tue Oct 31 16:29:59 +0000 2017,925474961409695745
75,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:29:43 +0000 2017,925474892987826176
76,0.296,@Macys,0.0,0.82,0.18,Tue Oct 31 16:29:24 +0000 2017,925474812469891073
77,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:29:11 +0000 2017,925474758929592320
78,0.4939,@Macys,0.0,0.484,0.516,Tue Oct 31 16:28:55 +0000 2017,925474692785426432
79,0.9521,@Macys,0.0,0.499,0.501,Tue Oct 31 16:28:52 +0000 2017,925474679506182144
80,0.0,@Macys,0.0,1.0,0.0,Tue Oct 31 16:28:11 +0000 2017,925474504880656391
81,0.4404,@Macys,0.0,0.674,0.326,Tue Oct 31 16:27:42 +0000 2017,925474384525053954
