,compound,entity,neg,neu,pos,tweet_date,tweet_id
90,0.6997,@amazon,0,0.757,0.243,Wed Nov 01 18:46:05 +0000 2017,9.25872E+17
91,0,@amazon,0,1,0,Wed Nov 01 18:46:00 +0000 2017,9.25872E+17
92,0.5267,@amazon,0,0.732,0.268,Wed Nov 01 18:45:47 +0000 2017,9.25872E+17
93,-0.296,@amazon,0.157,0.756,0.087,Wed Nov 01 18:45:45 +0000 2017,9.25872E+17
94,0,@amazon,0,1,0,Wed Nov 01 18:45:42 +0000 2017,9.25872E+17
95,0,@amazon,0,1,0,Wed Nov 01 18:45:35 +0000 2017,9.25871E+17
96,0,@amazon,0,1,0,Wed Nov 01 18:45:33 +0000 2017,9.25871E+17
97,0.75,@amazon,0,0.715,0.285,Wed Nov 01 18:45:29 +0000 2017,9.25871E+17
98,0,@amazon,0,1,0,Wed Nov 01 18:45:28 +0000 2017,9.25871E+17
99,0.8777,@amazon,0,0.558,0.442,Wed Nov 01 18:45:15 +0000 2017,9.25871E+17
0,0.2577,@amazon,0,0.899,0.101,Tue Oct 31 18:59:51 +0000 2017,9.25513E+17
1,0,@amazon,0,1,0,Tue Oct 31 18:59:51 +0000 2017,9.25513E+17
2,0,@amazon,0,1,0,Tue Oct 31 18:59:45 +0000 2017,9.25513E+17
3,0,@amazon,0,1,0,Tue Oct 31 18:59:12 +0000 2017,9.25513E+17
4,0,@amazon,0,1,0,Tue Oct 31 18:59:03 +0000 2017,9.25512E+17
5,0,@amazon,0,1,0,Tue Oct 31 18:58:48 +0000 2017,9.25512E+17
6,0.2942,@amazon,0,0.897,0.103,Tue Oct 31 18:58:27 +0000 2017,9.25512E+17
7,0,@amazon,0,1,0,Tue Oct 31 18:58:09 +0000 2017,9.25512E+17
8,0,@amazon,0,1,0,Tue Oct 31 18:58:00 +0000 2017,9.25512E+17
9,-0.3818,@amazon,0.217,0.669,0.114,Tue Oct 31 18:57:48 +0000 2017,9.25512E+17
10,0.6597,@amazon,0,0.803,0.197,Tue Oct 31 18:57:29 +0000 2017,9.25512E+17
11,0.4019,@amazon,0,0.847,0.153,Tue Oct 31 18:57:24 +0000 2017,9.25512E+17
12,0,@amazon,0,1,0,Tue Oct 31 18:57:21 +0000 2017,9.25512E+17
13,0.3612,@amazon,0,0.865,0.135,Tue Oct 31 18:56:51 +0000 2017,9.25512E+17
14,-0.7598,@amazon,0.256,0.744,0,Tue Oct 31 18:56:43 +0000 2017,9.25512E+17
15,0.1779,@amazon,0.127,0.711,0.162,Tue Oct 31 18:56:30 +0000 2017,9.25512E+17
16,-0.25,@amazon,0.25,0.571,0.179,Tue Oct 31 18:56:18 +0000 2017,9.25512E+17
17,0.784,@amazon,0.084,0.588,0.328,Tue Oct 31 18:55:59 +0000 2017,9.25512E+17
18,0.1779,@amazon,0,0.909,0.091,Tue Oct 31 18:55:12 +0000 2017,9.25512E+17
19,-0.4215,@amazon,0.158,0.766,0.077,Tue Oct 31 18:55:10 +0000 2017,9.25511E+17
20,0,@amazon,0,1,0,Tue Oct 31 18:55:10 +0000 2017,9.25511E+17
21,0,@amazon,0,1,0,Tue Oct 31 18:55:03 +0000 2017,9.25511E+17
22,0,@amazon,0,1,0,Tue Oct 31 18:55:01 +0000 2017,9.25511E+17
23,-0.4767,@amazon,0.22,0.78,0,Tue Oct 31 18:54:40 +0000 2017,9.25511E+17
24,0,@amazon,0,1,0,Tue Oct 31 18:54:06 +0000 2017,9.25511E+17
25,0,@amazon,0,1,0,Tue Oct 31 18:53:57 +0000 2017,9.25511E+17
26,0.6476,@amazon,0,0.531,0.469,Tue Oct 31 18:53:57 +0000 2017,9.25511E+17
27,0,@amazon,0,1,0,Tue Oct 31 18:53:56 +0000 2017,9.25511E+17
28,-0.3612,@amazon,0.185,0.815,0,Tue Oct 31 18:53:40 +0000 2017,9.25511E+17
29,-0.1027,@amazon,0.093,0.828,0.079,Tue Oct 31 18:53:37 +0000 2017,9.25511E+17
30,-0.1027,@amazon,0.113,0.887,0,Tue Oct 31 18:53:09 +0000 2017,9.25511E+17
31,0,@amazon,0,1,0,Tue Oct 31 18:51:58 +0000 2017,9.25511E+17
32,0,@amazon,0,1,0,Tue Oct 31 18:51:45 +0000 2017,9.25511E+17
33,-0.4767,@amazon,0.383,0.617,0,Tue Oct 31 18:51:44 +0000 2017,9.25511E+17
34,0,@amazon,0,1,0,Tue Oct 31 18:51:28 +0000 2017,9.25511E+17
35,0,@amazon,0,1,0,Tue Oct 31 18:51:17 +0000 2017,9.25511E+17
36,-0.2263,@amazon,0.073,0.927,0,Tue Oct 31 18:51:13 +0000 2017,9.25511E+17
37,0,@amazon,0,1,0,Tue Oct 31 18:51:13 +0000 2017,9.25511E+17
38,0.1779,@amazon,0,0.918,0.082,Tue Oct 31 18:50:53 +0000 2017,9.2551E+17
39,0.1779,@amazon,0,0.918,0.082,Tue Oct 31 18:50:53 +0000 2017,9.2551E+17
40,0.1779,@amazon,0,0.918,0.082,Tue Oct 31 18:50:53 +0000 2017,9.2551E+17
41,0.8585,@amazon,0,0.613,0.387,Tue Oct 31 18:50:36 +0000 2017,9.2551E+17
42,0.5707,@amazon,0,0.83,0.17,Tue Oct 31 18:50:14 +0000 2017,9.2551E+17
43,0,@amazon,0,1,0,Tue Oct 31 18:50:08 +0000 2017,9.2551E+17
44,0,@amazon,0,1,0,Tue Oct 31 18:50:05 +0000 2017,9.2551E+17
45,0,@amazon,0,1,0,Tue Oct 31 18:49:45 +0000 2017,9.2551E+17
46,0.8122,@amazon,0,0.654,0.346,Tue Oct 31 18:49:29 +0000 2017,9.2551E+17
47,-0.6369,@amazon,0.174,0.826,0,Tue Oct 31 18:49:28 +0000 2017,9.2551E+17
48,0,@amazon,0,1,0,Tue Oct 31 18:49:23 +0000 2017,9.2551E+17
49,0,@amazon,0,1,0,Tue Oct 31 18:49:06 +0000 2017,9.2551E+17
50,-0.1027,@amazon,0.113,0.887,0,Tue Oct 31 18:48:43 +0000 2017,9.2551E+17
51,0,@amazon,0,1,0,Tue Oct 31 18:48:37 +0000 2017,9.2551E+17
52,0,@amazon,0,1,0,Tue Oct 31 18:48:36 +0000 2017,9.2551E+17
53,0.6633,@amazon,0,0.793,0.207,Tue Oct 31 18:48:24 +0000 2017,9.2551E+17
54,-0.5994,@amazon,0.189,0.811,0,Tue Oct 31 18:47:54 +0000 2017,9.2551E+17
55,0.8475,@amazon,0,0.423,0.577,Tue Oct 31 18:47:50 +0000 2017,9.2551E+17
56,0,@amazon,0,1,0,Tue Oct 31 18:47:44 +0000 2017,9.2551E+17
57,0,@amazon,0,1,0,Tue Oct 31 18:47:21 +0000 2017,9.2551E+17
58,0,@amazon,0,1,0,Tue Oct 31 18:47:19 +0000 2017,9.2551E+17
59,0,@amazon,0,1,0,Tue Oct 31 18:47:12 +0000 2017,9.25509E+17
60,0.3724,@amazon,0,0.836,0.164,Tue Oct 31 18:46:53 +0000 2017,9.25509E+17
61,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
62,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
63,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
64,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
65,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
66,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
67,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
68,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
69,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
70,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
71,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
72,-0.7964,@amazon,0.456,0.419,0.126,Tue Oct 31 18:46:44 +0000 2017,9.25509E+17
73,-0.1531,@amazon,0.106,0.894,0,Tue Oct 31 18:46:40 +0000 2017,9.25509E+17
74,0.2204,@amazon,0,0.901,0.099,Tue Oct 31 18:46:39 +0000 2017,9.25509E+17
75,0.2204,@amazon,0,0.901,0.099,Tue Oct 31 18:46:39 +0000 2017,9.25509E+17
76,0.2204,@amazon,0,0.901,0.099,Tue Oct 31 18:46:39 +0000 2017,9.25509E+17
77,0,@amazon,0,1,0,Tue Oct 31 18:46:34 +0000 2017,9.25509E+17
78,0,@amazon,0,1,0,Tue Oct 31 18:46:30 +0000 2017,9.25509E+17
79,0,@amazon,0,1,0,Tue Oct 31 18:46:16 +0000 2017,9.25509E+17
80,-0.7269,@amazon,0.234,0.766,0,Tue Oct 31 18:45:19 +0000 2017,9.25509E+17
81,0,@amazon,0,1,0,Tue Oct 31 18:45:19 +0000 2017,9.25509E+17
82,0.3353,@amazon,0.05,0.841,0.108,Tue Oct 31 18:45:09 +0000 2017,9.25509E+17
83,0.34,@amazon,0,0.779,0.221,Tue Oct 31 18:45:06 +0000 2017,9.25509E+17
84,0.3612,@amazon,0,0.889,0.111,Tue Oct 31 18:45:04 +0000 2017,9.25509E+17
85,-0.4404,@amazon,0.209,0.791,0,Tue Oct 31 18:45:01 +0000 2017,9.25509E+17
86,0,@amazon,0,1,0,Tue Oct 31 18:44:57 +0000 2017,9.25509E+17
87,0.4019,@amazon,0,0.847,0.153,Tue Oct 31 18:44:49 +0000 2017,9.25509E+17
88,-0.3244,@amazon,0.098,0.854,0.048,Tue Oct 31 18:44:46 +0000 2017,9.25509E+17
89,0.4019,@amazon,0,0.787,0.213,Tue Oct 31 18:44:40 +0000 2017,9.25509E+17
90,0.6784,@amazon,0,0.814,0.186,Tue Oct 31 18:44:38 +0000 2017,9.25509E+17
91,-0.3818,@amazon,0.14,0.86,0,Tue Oct 31 18:44:34 +0000 2017,9.25509E+17
92,0,@amazon,0,1,0,Tue Oct 31 18:44:29 +0000 2017,9.25509E+17
93,0.5719,@amazon,0,0.684,0.316,Tue Oct 31 18:44:14 +0000 2017,9.25509E+17
94,0.4404,@amazon,0,0.508,0.492,Tue Oct 31 18:43:59 +0000 2017,9.25509E+17
95,0,@amazon,0,1,0,Tue Oct 31 18:43:58 +0000 2017,9.25509E+17
96,0,@amazon,0,1,0,Tue Oct 31 18:43:43 +0000 2017,9.25509E+17
97,-0.4939,@amazon,0.167,0.833,0,Tue Oct 31 18:43:36 +0000 2017,9.25509E+17
98,0,@amazon,0,1,0,Tue Oct 31 18:43:32 +0000 2017,9.25509E+17
99,0,@amazon,0,1,0,Tue Oct 31 18:43:18 +0000 2017,9.25509E+17
0,0,@amazon,0,1,0,Thu Nov 02 18:59:54 +0000 2017,9.26237E+17
1,0,@amazon,0,1,0,Thu Nov 02 18:59:46 +0000 2017,9.26237E+17
2,0,@amazon,0,1,0,Thu Nov 02 18:59:43 +0000 2017,9.26237E+17
3,-0.4263,@amazon,0.179,0.753,0.067,Thu Nov 02 18:59:38 +0000 2017,9.26237E+17
4,-0.4019,@amazon,0.114,0.886,0,Thu Nov 02 18:59:35 +0000 2017,9.26237E+17
5,0.5106,@amazon,0,0.87,0.13,Thu Nov 02 18:59:23 +0000 2017,9.26237E+17
6,0,@amazon,0,1,0,Thu Nov 02 18:59:01 +0000 2017,9.26237E+17
7,0.8122,@amazon,0,0.654,0.346,Thu Nov 02 18:58:55 +0000 2017,9.26237E+17
8,0,@amazon,0,1,0,Thu Nov 02 18:58:42 +0000 2017,9.26237E+17
9,-0.1531,@amazon,0.086,0.914,0,Thu Nov 02 18:58:10 +0000 2017,9.26237E+17
10,0,@amazon,0,1,0,Thu Nov 02 18:58:01 +0000 2017,9.26237E+17
11,0.5423,@amazon,0,0.759,0.241,Thu Nov 02 18:57:02 +0000 2017,9.26237E+17
12,0,@amazon,0,1,0,Thu Nov 02 18:56:31 +0000 2017,9.26237E+17
13,-0.8805,@amazon,0.298,0.702,0,Thu Nov 02 18:56:09 +0000 2017,9.26237E+17
14,0,@amazon,0,1,0,Thu Nov 02 18:56:06 +0000 2017,9.26237E+17
15,-0.0772,@amazon,0.091,0.909,0,Thu Nov 02 18:56:02 +0000 2017,9.26236E+17
16,0,@amazon,0,1,0,Thu Nov 02 18:55:50 +0000 2017,9.26236E+17
17,-0.4466,@amazon,0.211,0.789,0,Thu Nov 02 18:55:00 +0000 2017,9.26236E+17
18,0.6369,@amazon,0,0.634,0.366,Thu Nov 02 18:54:53 +0000 2017,9.26236E+17
19,0.4939,@amazon,0,0.842,0.158,Thu Nov 02 18:54:52 +0000 2017,9.26236E+17
20,0,@amazon,0,1,0,Thu Nov 02 18:54:49 +0000 2017,9.26236E+17
21,0,@amazon,0,1,0,Thu Nov 02 18:54:35 +0000 2017,9.26236E+17
22,0,@amazon,0,1,0,Thu Nov 02 18:54:29 +0000 2017,9.26236E+17
23,0.5994,@amazon,0,0.822,0.178,Thu Nov 02 18:54:21 +0000 2017,9.26236E+17
24,0.3818,@amazon,0,0.909,0.091,Thu Nov 02 18:54:19 +0000 2017,9.26236E+17
25,0,@amazon,0,1,0,Thu Nov 02 18:54:18 +0000 2017,9.26236E+17
26,-0.4359,@amazon,0.228,0.628,0.144,Thu Nov 02 18:53:59 +0000 2017,9.26236E+17
27,0.0772,@amazon,0,0.947,0.053,Thu Nov 02 18:53:59 +0000 2017,9.26236E+17
28,0,@amazon,0,1,0,Thu Nov 02 18:53:48 +0000 2017,9.26236E+17
29,0,@amazon,0,0,0,Thu Nov 02 18:53:28 +0000 2017,9.26236E+17
30,0.6496,@amazon,0,0.788,0.212,Thu Nov 02 18:53:17 +0000 2017,9.26236E+17
31,0.1779,@amazon,0,0.909,0.091,Thu Nov 02 18:53:15 +0000 2017,9.26236E+17
32,0.5672,@amazon,0,0.804,0.196,Thu Nov 02 18:53:13 +0000 2017,9.26236E+17
33,0.34,@amazon,0,0.745,0.255,Thu Nov 02 18:53:12 +0000 2017,9.26236E+17
34,0.8025,@amazon,0,0.689,0.311,Thu Nov 02 18:53:03 +0000 2017,9.26236E+17
35,0.6496,@amazon,0,0.798,0.202,Thu Nov 02 18:52:50 +0000 2017,9.26236E+17
36,0,@amazon,0,1,0,Thu Nov 02 18:52:35 +0000 2017,9.26236E+17
37,0,@amazon,0,1,0,Thu Nov 02 18:52:27 +0000 2017,9.26236E+17
38,0.8122,@amazon,0,0.654,0.346,Thu Nov 02 18:52:17 +0000 2017,9.26236E+17
39,0.8074,@amazon,0,0.672,0.328,Thu Nov 02 18:52:12 +0000 2017,9.26236E+17
40,0,@amazon,0,1,0,Thu Nov 02 18:52:01 +0000 2017,9.26235E+17
41,0.7707,@amazon,0,0.74,0.26,Thu Nov 02 18:51:59 +0000 2017,9.26235E+17
42,0.7506,@amazon,0,0.714,0.286,Thu Nov 02 18:51:56 +0000 2017,9.26235E+17
43,-0.4098,@amazon,0.407,0.593,0,Thu Nov 02 18:51:52 +0000 2017,9.26235E+17
44,0.4215,@amazon,0.091,0.669,0.24,Thu Nov 02 18:51:32 +0000 2017,9.26235E+17
45,0.9001,@amazon,0,0.267,0.733,Thu Nov 02 18:51:12 +0000 2017,9.26235E+17
46,-0.296,@amazon,0.099,0.901,0,Thu Nov 02 18:51:10 +0000 2017,9.26235E+17
47,0.5719,@amazon,0,0.802,0.198,Thu Nov 02 18:51:04 +0000 2017,9.26235E+17
48,0.6369,@amazon,0,0.323,0.677,Thu Nov 02 18:51:03 +0000 2017,9.26235E+17
49,0,@amazon,0,1,0,Thu Nov 02 18:50:59 +0000 2017,9.26235E+17
50,0.8122,@amazon,0,0.654,0.346,Thu Nov 02 18:50:40 +0000 2017,9.26235E+17
51,0.6166,@amazon,0,0.748,0.252,Thu Nov 02 18:50:32 +0000 2017,9.26235E+17
52,0.4404,@amazon,0.074,0.778,0.148,Thu Nov 02 18:50:31 +0000 2017,9.26235E+17
53,0.4926,@amazon,0,0.775,0.225,Thu Nov 02 18:50:25 +0000 2017,9.26235E+17
54,0.8816,@amazon,0.125,0.505,0.37,Thu Nov 02 18:50:11 +0000 2017,9.26235E+17
55,0.6478,@amazon,0,0.752,0.248,Thu Nov 02 18:50:10 +0000 2017,9.26235E+17
56,0,@amazon,0,1,0,Thu Nov 02 18:50:02 +0000 2017,9.26235E+17
57,0.2204,@amazon,0,0.889,0.111,Thu Nov 02 18:49:58 +0000 2017,9.26235E+17
58,0.6166,@amazon,0,0.788,0.212,Thu Nov 02 18:49:43 +0000 2017,9.26235E+17
59,0,@amazon,0,1,0,Thu Nov 02 18:49:40 +0000 2017,9.26235E+17
60,0.7964,@amazon,0,0.677,0.323,Thu Nov 02 18:49:37 +0000 2017,9.26235E+17
61,0,@amazon,0,1,0,Thu Nov 02 18:49:33 +0000 2017,9.26235E+17
62,0.7351,@amazon,0,0.693,0.307,Thu Nov 02 18:48:54 +0000 2017,9.26235E+17
63,0.1779,@amazon,0,0.909,0.091,Thu Nov 02 18:48:53 +0000 2017,9.26235E+17
64,-0.6072,@amazon,0.236,0.638,0.125,Thu Nov 02 18:48:53 +0000 2017,9.26235E+17
65,-0.6369,@amazon,0.234,0.766,0,Thu Nov 02 18:48:47 +0000 2017,9.26235E+17
66,0.5696,@amazon,0.091,0.623,0.286,Thu Nov 02 18:48:46 +0000 2017,9.26235E+17
67,0.3182,@amazon,0,0.839,0.161,Thu Nov 02 18:48:44 +0000 2017,9.26235E+17
68,-0.1027,@amazon,0.076,0.924,0,Thu Nov 02 18:48:36 +0000 2017,9.26235E+17
69,0.2204,@amazon,0,0.901,0.099,Thu Nov 02 18:48:16 +0000 2017,9.26235E+17
70,-0.1759,@amazon,0.066,0.934,0,Thu Nov 02 18:48:13 +0000 2017,9.26235E+17
71,-0.3384,@amazon,0.162,0.724,0.114,Thu Nov 02 18:47:59 +0000 2017,9.26234E+17
72,0,@amazon,0,1,0,Thu Nov 02 18:47:50 +0000 2017,9.26234E+17
73,-0.2732,@amazon,0.123,0.877,0,Thu Nov 02 18:47:45 +0000 2017,9.26234E+17
74,0,@amazon,0,1,0,Thu Nov 02 18:47:37 +0000 2017,9.26234E+17
75,0.7739,@amazon,0,0.728,0.272,Thu Nov 02 18:47:26 +0000 2017,9.26234E+17
76,0.5411,@amazon,0,0.72,0.28,Thu Nov 02 18:47:23 +0000 2017,9.26234E+17
77,0.2204,@amazon,0,0.906,0.094,Thu Nov 02 18:47:15 +0000 2017,9.26234E+17
78,0,@amazon,0,1,0,Thu Nov 02 18:47:12 +0000 2017,9.26234E+17
79,0.6808,@amazon,0,0.741,0.259,Thu Nov 02 18:47:06 +0000 2017,9.26234E+17
80,0.6486,@amazon,0,0.773,0.227,Thu Nov 02 18:47:06 +0000 2017,9.26234E+17
81,0.6166,@amazon,0,0.839,0.161,Thu Nov 02 18:47:04 +0000 2017,9.26234E+17
82,0.875,@amazon,0,0.615,0.385,Thu Nov 02 18:47:01 +0000 2017,9.26234E+17
83,0.6166,@amazon,0,0.832,0.168,Thu Nov 02 18:46:44 +0000 2017,9.26234E+17
84,0.4404,@amazon,0,0.734,0.266,Thu Nov 02 18:46:40 +0000 2017,9.26234E+17
85,0,@amazon,0,1,0,Thu Nov 02 18:46:34 +0000 2017,9.26234E+17
86,0.7351,@amazon,0,0.702,0.298,Thu Nov 02 18:46:05 +0000 2017,9.26234E+17
87,0,@amazon,0,1,0,Thu Nov 02 18:45:39 +0000 2017,9.26234E+17
88,0.5267,@amazon,0.111,0.625,0.264,Thu Nov 02 18:45:12 +0000 2017,9.26234E+17
89,0.5672,@amazon,0,0.804,0.196,Thu Nov 02 18:45:06 +0000 2017,9.26234E+17
90,0,@amazon,0,1,0,Thu Nov 02 18:45:05 +0000 2017,9.26234E+17
91,0.743,@amazon,0.122,0.549,0.329,Thu Nov 02 18:44:55 +0000 2017,9.26234E+17
92,0,@amazon,0,1,0,Thu Nov 02 18:44:49 +0000 2017,9.26234E+17
93,0,@amazon,0,1,0,Thu Nov 02 18:44:44 +0000 2017,9.26234E+17
94,-0.5267,@amazon,0.196,0.804,0,Thu Nov 02 18:44:41 +0000 2017,9.26234E+17
95,0.765,@amazon,0,0,1,Thu Nov 02 18:44:40 +0000 2017,9.26234E+17
96,0,@amazon,0,1,0,Thu Nov 02 18:44:32 +0000 2017,9.26234E+17
97,0.5106,@amazon,0,0.837,0.163,Thu Nov 02 18:44:21 +0000 2017,9.26234E+17
98,0.8122,@amazon,0,0.654,0.346,Thu Nov 02 18:44:21 +0000 2017,9.26234E+17
99,0,@amazon,0,1,0,Thu Nov 02 18:44:09 +0000 2017,9.26234E+17
,compound,entity,neg,neu,pos,tweet_date,tweet_id
0,0,@amazon,0,1,0,Wed Nov 15 17:59:52 +0000 2017,9.30948E+17
1,0,@amazon,0,1,0,Wed Nov 15 17:59:50 +0000 2017,9.30948E+17
2,0.5106,@amazon,0.097,0.661,0.242,Wed Nov 15 17:59:50 +0000 2017,9.30948E+17
3,0.25,@amazon,0.094,0.769,0.137,Wed Nov 15 17:59:46 +0000 2017,9.30948E+17
4,0,@amazon,0,1,0,Wed Nov 15 17:59:42 +0000 2017,9.30948E+17
5,0.4939,@amazon,0,0.652,0.348,Wed Nov 15 17:59:37 +0000 2017,9.30948E+17
6,0.2204,@amazon,0,0.906,0.094,Wed Nov 15 17:59:33 +0000 2017,9.30948E+17
7,0.5106,@amazon,0,0.82,0.18,Wed Nov 15 17:59:19 +0000 2017,9.30948E+17
8,0.6705,@amazon,0,0.766,0.234,Wed Nov 15 17:59:18 +0000 2017,9.30948E+17
9,0,@amazon,0,1,0,Wed Nov 15 17:59:18 +0000 2017,9.30948E+17
10,0.4404,@amazon,0,0.753,0.247,Wed Nov 15 17:59:17 +0000 2017,9.30948E+17
11,0.4404,@amazon,0,0.753,0.247,Wed Nov 15 17:59:17 +0000 2017,9.30948E+17
12,0,@amazon,0,1,0,Wed Nov 15 17:59:13 +0000 2017,9.30948E+17
13,0,@amazon,0,1,0,Wed Nov 15 17:59:06 +0000 2017,9.30948E+17
14,0.3612,@amazon,0.121,0.649,0.229,Wed Nov 15 17:59:05 +0000 2017,9.30948E+17
15,0.75,@amazon,0.076,0.625,0.298,Wed Nov 15 17:59:04 +0000 2017,9.30948E+17
16,0.5255,@amazon,0,0.866,0.134,Wed Nov 15 17:59:03 +0000 2017,9.30948E+17
17,0.7717,@amazon,0,0.739,0.261,Wed Nov 15 17:58:57 +0000 2017,9.30948E+17
18,-0.4588,@amazon,0.176,0.824,0,Wed Nov 15 17:58:49 +0000 2017,9.30948E+17
19,0,@amazon,0,1,0,Wed Nov 15 17:58:44 +0000 2017,9.30948E+17
20,0.5859,@amazon,0,0,1,Wed Nov 15 17:58:36 +0000 2017,9.30948E+17
21,0.5672,@amazon,0,0.804,0.196,Wed Nov 15 17:58:28 +0000 2017,9.30948E+17
22,-0.3664,@amazon,0.153,0.763,0.084,Wed Nov 15 17:58:27 +0000 2017,9.30948E+17
23,0,@amazon,0.104,0.791,0.104,Wed Nov 15 17:58:24 +0000 2017,9.30948E+17
24,0.1531,@amazon,0.08,0.797,0.123,Wed Nov 15 17:58:11 +0000 2017,9.30948E+17
25,0.6124,@amazon,0.064,0.78,0.156,Wed Nov 15 17:58:00 +0000 2017,9.30948E+17
26,0.4404,@amazon,0,0.818,0.182,Wed Nov 15 17:58:00 +0000 2017,9.30948E+17
27,0.4404,@amazon,0,0.818,0.182,Wed Nov 15 17:58:00 +0000 2017,9.30948E+17
28,0.4404,@amazon,0,0.818,0.182,Wed Nov 15 17:58:00 +0000 2017,9.30948E+17
29,0.4404,@amazon,0,0.818,0.182,Wed Nov 15 17:58:00 +0000 2017,9.30948E+17
30,0.7783,@amazon,0,0.642,0.358,Wed Nov 15 17:57:53 +0000 2017,9.30948E+17
31,0.6808,@amazon,0,0.616,0.384,Wed Nov 15 17:57:51 +0000 2017,9.30948E+17
32,-0.3237,@amazon,0.139,0.78,0.081,Wed Nov 15 17:57:50 +0000 2017,9.30948E+17
33,0.4767,@amazon,0,0.807,0.193,Wed Nov 15 17:57:50 +0000 2017,9.30948E+17
34,0,@amazon,0,1,0,Wed Nov 15 17:57:10 +0000 2017,9.30948E+17
35,0.6369,@amazon,0,0.634,0.366,Wed Nov 15 17:57:03 +0000 2017,9.30948E+17
36,0.5267,@amazon,0,0.804,0.196,Wed Nov 15 17:57:02 +0000 2017,9.30948E+17
37,-0.3237,@amazon,0.139,0.78,0.081,Wed Nov 15 17:57:00 +0000 2017,9.30948E+17
38,0.1779,@amazon,0,0.914,0.086,Wed Nov 15 17:56:55 +0000 2017,9.30948E+17
39,0.1779,@amazon,0,0.898,0.102,Wed Nov 15 17:56:43 +0000 2017,9.30948E+17
40,0,@amazon,0,1,0,Wed Nov 15 17:56:32 +0000 2017,9.30948E+17
41,-0.25,@amazon,0.154,0.846,0,Wed Nov 15 17:56:30 +0000 2017,9.30948E+17
42,0,@amazon,0,1,0,Wed Nov 15 17:56:30 +0000 2017,9.30948E+17
43,0,@amazon,0,1,0,Wed Nov 15 17:56:26 +0000 2017,9.30948E+17
44,-0.3235,@amazon,0.076,0.878,0.046,Wed Nov 15 17:56:25 +0000 2017,9.30948E+17
45,0.5994,@amazon,0,0.766,0.234,Wed Nov 15 17:56:00 +0000 2017,9.30948E+17
46,0.7331,@amazon,0,0.69,0.31,Wed Nov 15 17:55:41 +0000 2017,9.30947E+17
47,0,@amazon,0,1,0,Wed Nov 15 17:55:37 +0000 2017,9.30947E+17
48,0.8402,@amazon,0,0.667,0.333,Wed Nov 15 17:55:30 +0000 2017,9.30947E+17
49,0.3182,@amazon,0.165,0.661,0.174,Wed Nov 15 17:55:02 +0000 2017,9.30947E+17
50,-0.3182,@amazon,0.193,0.725,0.082,Wed Nov 15 17:55:01 +0000 2017,9.30947E+17
51,0.6486,@amazon,0,0.694,0.306,Wed Nov 15 17:54:59 +0000 2017,9.30947E+17
52,0,@amazon,0,1,0,Wed Nov 15 17:54:57 +0000 2017,9.30947E+17
53,0,@amazon,0,1,0,Wed Nov 15 17:54:45 +0000 2017,9.30947E+17
54,0.25,@amazon,0.102,0.72,0.178,Wed Nov 15 17:54:41 +0000 2017,9.30947E+17
55,0,@amazon,0,1,0,Wed Nov 15 17:54:31 +0000 2017,9.30947E+17
56,-0.1531,@amazon,0.078,0.922,0,Wed Nov 15 17:54:15 +0000 2017,9.30947E+17
57,0.8034,@amazon,0,0.327,0.673,Wed Nov 15 17:53:42 +0000 2017,9.30947E+17
58,0.7096,@amazon,0,0.459,0.541,Wed Nov 15 17:53:42 +0000 2017,9.30947E+17
59,-0.1027,@amazon,0.06,0.94,0,Wed Nov 15 17:53:28 +0000 2017,9.30947E+17
60,0.54,@amazon,0,0.878,0.122,Wed Nov 15 17:53:15 +0000 2017,9.30947E+17
61,-0.4939,@amazon,0.138,0.862,0,Wed Nov 15 17:53:12 +0000 2017,9.30947E+17
62,-0.5994,@amazon,0.145,0.855,0,Wed Nov 15 17:53:04 +0000 2017,9.30947E+17
63,0,@amazon,0,1,0,Wed Nov 15 17:52:54 +0000 2017,9.30947E+17
64,0,@amazon,0,1,0,Wed Nov 15 17:52:46 +0000 2017,9.30947E+17
65,0,@amazon,0,1,0,Wed Nov 15 17:52:16 +0000 2017,9.30947E+17
66,0.1779,@amazon,0,0.914,0.086,Wed Nov 15 17:52:15 +0000 2017,9.30947E+17
67,-0.9022,@amazon,0.431,0.569,0,Wed Nov 15 17:52:12 +0000 2017,9.30947E+17
68,0,@amazon,0,1,0,Wed Nov 15 17:51:54 +0000 2017,9.30946E+17
